pick,player,position,count,probability,moneyline
9,Keldric Faulk,EDGE,64,0.0128,+7712
9,David Bailey,EDGE,41,0.0082,+12095
9,Jeremiyah Love,RB,36,0.0072,+13789
9,Sonny Styles,LB,26,0.0052,+19131
9,Dillon Thieneman,S,25,0.005,+19900
9,Kadyn Proctor,OT,20,0.004,+24900
9,Arvell Reese,LB,15,0.003,+33233
9,Olaivavega Ioane,IOL,10,0.002,+49900
9,Kenyon Sadiq,TE,6,0.0012,+83233
10,Jordyn Tyson,WR,843,0.1686,+493
10,Spencer Fano,OT,705,0.141,+609
10,Caleb Downs,S,620,0.124,+706
10,Makai Lemon,WR,532,0.1064,+840
10,Sonny Styles,LB,427,0.0854,+1071
10,Jeremiyah Love,RB,316,0.0632,+1482
10,Francis Mauigoa,OT,313,0.0626,+1497
10,Monroe Freeling,OT,262,0.0524,+1808
10,Olaivavega Ioane,IOL,259,0.0518,+1831
10,Dillon Thieneman,S,236,0.0472,+2019
10,Carnell Tate,WR,228,0.0456,+2093
10,Arvell Reese,LB,96,0.0192,+5108
10,Mansoor Delane,CB,57,0.0114,+8672
10,Rueben Bain,EDGE,43,0.0086,+11528
10,Kadyn Proctor,OT,39,0.0078,+12721
10,Kenyon Sadiq,TE,10,0.002,+49900
10,Jermod McCoy,CB,8,0.0016,+62400
10,Akheem Mesidor,EDGE,4,0.0008,+124900
10,David Bailey,EDGE,2,0.0004,+249900
11,Makai Lemon,WR,1029,0.2058,+386
11,Olaivavega Ioane,IOL,879,0.1758,+469
11,Mansoor Delane,CB,786,0.1572,+536
11,Jordyn Tyson,WR,650,0.13,+669
11,Rueben Bain,EDGE,368,0.0736,+1259
11,Jermod McCoy,CB,248,0.0496,+1916
11,Kenyon Sadiq,TE,239,0.0478,+1992
11,Caleb Downs,S,137,0.0274,+3550
11,Dillon Thieneman,S,124,0.0248,+3932
11,Spencer Fano,OT,107,0.0214,+4573
11,Omar Cooper Jr.,WR,84,0.0168,+5852
11,Carnell Tate,WR,67,0.0134,+7363
11,Jeremiyah Love,RB,47,0.0094,+10538
11,Keldric Faulk,EDGE,46,0.0092,+10770
11,Monroe Freeling,OT,43,0.0086,+11528
11,Akheem Mesidor,EDGE,33,0.0066,+15052
11,Sonny Styles,LB,32,0.0064,+15525
11,Francis Mauigoa,OT,22,0.0044,+22627
11,David Bailey,EDGE,19,0.0038,+26216
11,Kadyn Proctor,OT,17,0.0034,+29312
11,Kevin Concepcion,WR,13,0.0026,+38362
11,Arvell Reese,LB,9,0.0018,+55456
11,Blake Miller,OT,1,0.0002,+499900
12,Jermod McCoy,CB,1798,0.3596,+178
12,Mansoor Delane,CB,604,0.1208,+728
12,Sonny Styles,LB,525,0.105,+852
12,Keldric Faulk,EDGE,314,0.0628,+1492
12,Caleb Downs,S,270,0.054,+1752
12,Spencer Fano,OT,249,0.0498,+1908
12,Dillon Thieneman,S,237,0.0474,+2010
12,Rueben Bain,EDGE,205,0.041,+2339
12,Monroe Freeling,OT,167,0.0334,+2894
12,Jeremiyah Love,RB,95,0.019,+5163
12,Makai Lemon,WR,91,0.0182,+5395
12,Olaivavega Ioane,IOL,84,0.0168,+5852
12,Kenyon Sadiq,TE,71,0.0142,+6942
12,Akheem Mesidor,EDGE,60,0.012,+8233
12,Jordyn Tyson,WR,58,0.0116,+8521
12,Arvell Reese,LB,54,0.0108,+9159
12,Francis Mauigoa,OT,41,0.0082,+12095
12,Kadyn Proctor,OT,41,0.0082,+12095
12,David Bailey,EDGE,12,0.0024,+41567
12,Omar Cooper Jr.,WR,11,0.0022,+45355
12,Kevin Concepcion,WR,6,0.0012,+83233
12,Carnell Tate,WR,4,0.0008,+124900
12,Denzel Boston,WR,2,0.0004,+249900
12,Blake Miller,OT,1,0.0002,+499900
13,Spencer Fano,OT,1277,0.2554,+292
13,Monroe Freeling,OT,992,0.1984,+404
13,Makai Lemon,WR,942,0.1884,+431
13,Jordyn Tyson,WR,409,0.0818,+1122
13,Francis Mauigoa,OT,251,0.0502,+1892
13,Kadyn Proctor,OT,241,0.0482,+1975
13,Omar Cooper Jr.,WR,161,0.0322,+3006
13,Sonny Styles,LB,139,0.0278,+3497
13,Kevin Concepcion,WR,100,0.02,+4900
13,Olaivavega Ioane,IOL,99,0.0198,+4951
13,Jeremiyah Love,RB,83,0.0166,+5924
13,Dillon Thieneman,S,46,0.0092,+10770
13,Blake Miller,OT,44,0.0088,+11264
13,Carnell Tate,WR,42,0.0084,+11805
13,Kenyon Sadiq,TE,41,0.0082,+12095
13,Keldric Faulk,EDGE,26,0.0052,+19131
13,Jermod McCoy,CB,25,0.005,+19900
13,Akheem Mesidor,EDGE,18,0.0036,+27678
13,Denzel Boston,WR,18,0.0036,+27678
13,Caleb Downs,S,16,0.0032,+31150
13,Rueben Bain,EDGE,11,0.0022,+45355
13,Arvell Reese,LB,8,0.0016,+62400
13,Mansoor Delane,CB,6,0.0012,+83233
13,David Bailey,EDGE,4,0.0008,+124900
13,Ty Simpson,QB,1,0.0002,+499900
14,Olaivavega Ioane,IOL,1910,0.382,+162
14,Kenyon Sadiq,TE,844,0.1688,+492
14,Omar Cooper Jr.,WR,583,0.1166,+758
14,Makai Lemon,WR,561,0.1122,+791
14,Kevin Concepcion,WR,133,0.0266,+3659
14,Monroe Freeling,OT,116,0.0232,+4210
14,Spencer Fano,OT,116,0.0232,+4210
14,Denzel Boston,WR,113,0.0226,+4325
14,Jordyn Tyson,WR,95,0.019,+5163
14,Keldric Faulk,EDGE,78,0.0156,+6310
14,Jeremiyah Love,RB,73,0.0146,+6749
14,Kadyn Proctor,OT,65,0.013,+7592
14,Dillon Thieneman,S,63,0.0126,+7837
14,Akheem Mesidor,EDGE,47,0.0094,+10538
14,Sonny Styles,LB,46,0.0092,+10770
14,Rueben Bain,EDGE,39,0.0078,+12721
14,Francis Mauigoa,OT,33,0.0066,+15052
14,Caleb Downs,S,28,0.0056,+17757
14,Jermod McCoy,CB,24,0.0048,+20733
14,Carnell Tate,WR,22,0.0044,+22627
14,Caleb Lomu,OT,4,0.0008,+124900
14,Blake Miller,OT,3,0.0006,+166567
14,David Bailey,EDGE,2,0.0004,+249900
14,Emmanuel McNeil-Warren,S,1,0.0002,+499900
14,Mansoor Delane,CB,1,0.0002,+499900
15,Keldric Faulk,EDGE,1646,0.3292,+204
15,Kenyon Sadiq,TE,1147,0.2294,+336
15,Jermod McCoy,CB,602,0.1204,+731
15,Akheem Mesidor,EDGE,578,0.1156,+765
15,Olaivavega Ioane,IOL,377,0.0754,+1226
15,Rueben Bain,EDGE,268,0.0536,+1766
15,Monroe Freeling,OT,78,0.0156,+6310
15,Kadyn Proctor,OT,43,0.0086,+11528
15,Jeremiyah Love,RB,42,0.0084,+11805
15,Spencer Fano,OT,34,0.0068,+14606
15,Omar Cooper Jr.,WR,25,0.005,+19900
15,Dillon Thieneman,S,24,0.0048,+20733
15,Sonny Styles,LB,23,0.0046,+21639
15,Makai Lemon,WR,22,0.0044,+22627
15,Mansoor Delane,CB,22,0.0044,+22627
15,Francis Mauigoa,OT,21,0.0042,+23710
15,Kevin Concepcion,WR,19,0.0038,+26216
15,Caleb Downs,S,16,0.0032,+31150
15,Blake Miller,OT,5,0.001,+99900
15,David Bailey,EDGE,2,0.0004,+249900
15,Denzel Boston,WR,2,0.0004,+249900
15,Jordyn Tyson,WR,2,0.0004,+249900
15,Carnell Tate,WR,1,0.0002,+499900
15,Emmanuel McNeil-Warren,S,1,0.0002,+499900
16,Omar Cooper Jr.,WR,748,0.1496,+568
16,Akheem Mesidor,EDGE,591,0.1182,+746
16,Keldric Faulk,EDGE,569,0.1138,+779
16,Kevin Concepcion,WR,555,0.111,+801
16,Jermod McCoy,CB,473,0.0946,+957
16,Olaivavega Ioane,IOL,466,0.0932,+973
16,Makai Lemon,WR,194,0.0388,+2477
16,Denzel Boston,WR,179,0.0358,+2693
16,Monroe Freeling,OT,175,0.035,+2757
16,Dillon Thieneman,S,141,0.0282,+3446
16,Kadyn Proctor,OT,137,0.0274,+3550
16,Sonny Styles,LB,121,0.0242,+4032
16,Rueben Bain,EDGE,120,0.024,+4067
16,Kenyon Sadiq,TE,110,0.022,+4445
16,Jeremiyah Love,RB,83,0.0166,+5924
16,Jordyn Tyson,WR,65,0.013,+7592
16,Ty Simpson,QB,59,0.0118,+8375
16,Caleb Downs,S,43,0.0086,+11528
16,Francis Mauigoa,OT,42,0.0084,+11805
16,Spencer Fano,OT,38,0.0076,+13058
16,Blake Miller,OT,29,0.0058,+17141
16,Carnell Tate,WR,21,0.0042,+23710
16,Mansoor Delane,CB,17,0.0034,+29312
16,Emmanuel McNeil-Warren,S,8,0.0016,+62400
16,Caleb Lomu,OT,7,0.0014,+71329
16,Max Iheanachor,OT,3,0.0006,+166567
16,Arvell Reese,LB,2,0.0004,+249900
16,Drew Allar,QB,2,0.0004,+249900
16,Garrett Nussmeier,QB,1,0.0002,+499900
16,Kayden McDonald,DT,1,0.0002,+499900
17,Kadyn Proctor,OT,2177,0.4354,+130
17,Monroe Freeling,OT,698,0.1396,+616
17,Spencer Fano,OT,431,0.0862,+1060
17,Blake Miller,OT,415,0.083,+1105
17,Francis Mauigoa,OT,367,0.0734,+1262
17,Caleb Lomu,OT,112,0.0224,+4364
17,Akheem Mesidor,EDGE,101,0.0202,+4850
17,Kayden McDonald,DT,100,0.02,+4900
17,Keldric Faulk,EDGE,90,0.018,+5456
17,Dillon Thieneman,S,87,0.0174,+5647
17,Jeremiyah Love,RB,70,0.014,+7043
17,Kenyon Sadiq,TE,67,0.0134,+7363
17,Omar Cooper Jr.,WR,61,0.0122,+8097
17,Olaivavega Ioane,IOL,38,0.0076,+13058
17,Jermod McCoy,CB,33,0.0066,+15052
17,Max Iheanachor,OT,25,0.005,+19900
17,Denzel Boston,WR,24,0.0048,+20733
17,Caleb Downs,S,23,0.0046,+21639
17,Rueben Bain,EDGE,21,0.0042,+23710
17,Kevin Concepcion,WR,20,0.004,+24900
17,Sonny Styles,LB,14,0.0028,+35614
17,Peter Woods,DT,11,0.0022,+45355
17,Jordyn Tyson,WR,5,0.001,+99900
17,Makai Lemon,WR,5,0.001,+99900
17,Emmanuel McNeil-Warren,S,3,0.0006,+166567
17,Mansoor Delane,CB,2,0.0004,+249900
18,Dillon Thieneman,S,2575,0.515,-106
18,Jermod McCoy,CB,526,0.1052,+851
18,Emmanuel McNeil-Warren,S,506,0.1012,+888
18,Caleb Downs,S,415,0.083,+1105
18,Jeremiyah Love,RB,300,0.06,+1567
18,Kayden McDonald,DT,114,0.0228,+4286
18,Kadyn Proctor,OT,80,0.016,+6150
18,Kenyon Sadiq,TE,71,0.0142,+6942
18,Keldric Faulk,EDGE,70,0.014,+7043
18,Akheem Mesidor,EDGE,56,0.0112,+8829
18,Omar Cooper Jr.,WR,48,0.0096,+10317
18,Kevin Concepcion,WR,42,0.0084,+11805
18,Mansoor Delane,CB,33,0.0066,+15052
18,Denzel Boston,WR,24,0.0048,+20733
18,Monroe Freeling,OT,23,0.0046,+21639
18,Spencer Fano,OT,22,0.0044,+22627
18,Francis Mauigoa,OT,21,0.0042,+23710
18,Blake Miller,OT,18,0.0036,+27678
18,Rueben Bain,EDGE,11,0.0022,+45355
18,Sonny Styles,LB,10,0.002,+49900
18,Caleb Lomu,OT,9,0.0018,+55456
18,Peter Woods,DT,9,0.0018,+55456
18,Olaivavega Ioane,IOL,8,0.0016,+62400
18,Max Iheanachor,OT,5,0.001,+99900
18,T.J. Parker,EDGE,2,0.0004,+249900
18,Jordyn Tyson,WR,1,0.0002,+499900
18,Makai Lemon,WR,1,0.0002,+499900
19,Akheem Mesidor,EDGE,754,0.1508,+563
19,Keldric Faulk,EDGE,723,0.1446,+592
19,Omar Cooper Jr.,WR,708,0.1416,+606
19,Kenyon Sadiq,TE,622,0.1244,+704
19,Kevin Concepcion,WR,474,0.0948,+955
19,Denzel Boston,WR,294,0.0588,+1601
19,Kadyn Proctor,OT,242,0.0484,+1966
19,Kayden McDonald,DT,186,0.0372,+2588
19,Blake Miller,OT,138,0.0276,+3523
19,Peter Woods,DT,130,0.026,+3746
19,Rueben Bain,EDGE,101,0.0202,+4850
19,Jermod McCoy,CB,87,0.0174,+5647
19,Spencer Fano,OT,75,0.015,+6567
19,Monroe Freeling,OT,66,0.0132,+7476
19,Caleb Lomu,OT,60,0.012,+8233
19,Makai Lemon,WR,57,0.0114,+8672
19,Francis Mauigoa,OT,53,0.0106,+9334
19,Dillon Thieneman,S,52,0.0104,+9515
19,Jeremiyah Love,RB,50,0.01,+9900
19,Jordyn Tyson,WR,21,0.0042,+23710
19,Caleb Downs,S,19,0.0038,+26216
19,T.J. Parker,EDGE,19,0.0038,+26216
19,Emmanuel McNeil-Warren,S,17,0.0034,+29312
19,Max Iheanachor,OT,14,0.0028,+35614
19,Olaivavega Ioane,IOL,14,0.0028,+35614
19,Sonny Styles,LB,12,0.0024,+41567
19,Carnell Tate,WR,9,0.0018,+55456
19,Mansoor Delane,CB,3,0.0006,+166567
20,Akheem Mesidor,EDGE,919,0.1838,+444
20,Keldric Faulk,EDGE,632,0.1264,+691
20,Dillon Thieneman,S,583,0.1166,+758
20,Jermod McCoy,CB,414,0.0828,+1108
20,Kayden McDonald,DT,409,0.0818,+1122
20,Emmanuel McNeil-Warren,S,295,0.059,+1595
20,Omar Cooper Jr.,WR,207,0.0414,+2315
20,Kadyn Proctor,OT,172,0.0344,+2807
20,Caleb Downs,S,139,0.0278,+3497
20,Rueben Bain,EDGE,129,0.0258,+3776
20,T.J. Parker,EDGE,112,0.0224,+4364
20,Blake Miller,OT,106,0.0212,+4617
20,Sonny Styles,LB,102,0.0204,+4802
20,Kevin Concepcion,WR,100,0.02,+4900
20,Denzel Boston,WR,95,0.019,+5163
20,Peter Woods,DT,95,0.019,+5163
20,Jeremiyah Love,RB,83,0.0166,+5924
20,Colton Hood,CB,64,0.0128,+7712
20,Spencer Fano,OT,62,0.0124,+7965
20,Caleb Lomu,OT,59,0.0118,+8375
20,Monroe Freeling,OT,59,0.0118,+8375
20,Francis Mauigoa,OT,41,0.0082,+12095
20,Kenyon Sadiq,TE,33,0.0066,+15052
20,Mansoor Delane,CB,30,0.006,+16567
20,Olaivavega Ioane,IOL,25,0.005,+19900
20,Max Iheanachor,OT,16,0.0032,+31150
20,Makai Lemon,WR,13,0.0026,+38362
20,Carnell Tate,WR,3,0.0006,+166567
20,Jordyn Tyson,WR,3,0.0006,+166567
21,Kadyn Proctor,OT,797,0.1594,+527
21,Blake Miller,OT,769,0.1538,+550
21,Omar Cooper Jr.,WR,468,0.0936,+968
21,Kevin Concepcion,WR,434,0.0868,+1052
21,Caleb Lomu,OT,390,0.078,+1182
21,Max Iheanachor,OT,362,0.0724,+1281
21,Monroe Freeling,OT,312,0.0624,+1503
21,Denzel Boston,WR,306,0.0612,+1534
21,Spencer Fano,OT,261,0.0522,+1816
21,Ty Simpson,QB,222,0.0444,+2152
21,Francis Mauigoa,OT,192,0.0384,+2504
21,Jeremiyah Love,RB,131,0.0262,+3717
21,Olaivavega Ioane,IOL,54,0.0108,+9159
21,Akheem Mesidor,EDGE,39,0.0078,+12721
21,Jermod McCoy,CB,38,0.0076,+13058
21,Chris Johnson,CB,33,0.0066,+15052
21,Emmanuel McNeil-Warren,S,27,0.0054,+18419
21,Kayden McDonald,DT,25,0.005,+19900
21,Keldric Faulk,EDGE,24,0.0048,+20733
21,Jordyn Tyson,WR,16,0.0032,+31150
21,Makai Lemon,WR,16,0.0032,+31150
21,Colton Hood,CB,14,0.0028,+35614
21,T.J. Parker,EDGE,12,0.0024,+41567
21,Avieon Terrell,CB,11,0.0022,+45355
21,Carnell Tate,WR,8,0.0016,+62400
21,Mansoor Delane,CB,8,0.0016,+62400
21,Rueben Bain,EDGE,8,0.0016,+62400
21,Dillon Thieneman,S,7,0.0014,+71329
21,Caleb Downs,S,5,0.001,+99900
21,Kenyon Sadiq,TE,5,0.001,+99900
21,Malachi Lawrence,EDGE,2,0.0004,+249900
21,Cashius Howell,EDGE,1,0.0002,+499900
21,Cole Payton,QB,1,0.0002,+499900
21,Peter Woods,DT,1,0.0002,+499900
21,Sonny Styles,LB,1,0.0002,+499900
22,Akheem Mesidor,EDGE,753,0.1506,+564
22,Kevin Concepcion,WR,603,0.1206,+729
22,Omar Cooper Jr.,WR,598,0.1196,+736
22,Denzel Boston,WR,496,0.0992,+908
22,Kayden McDonald,DT,483,0.0966,+935
22,Keldric Faulk,EDGE,374,0.0748,+1237
22,Peter Woods,DT,360,0.072,+1289
22,Emmanuel McNeil-Warren,S,325,0.065,+1438
22,T.J. Parker,EDGE,172,0.0344,+2807
22,Olaivavega Ioane,IOL,146,0.0292,+3325
22,Rueben Bain,EDGE,145,0.029,+3348
22,Blake Miller,OT,92,0.0184,+5335
22,Caleb Lomu,OT,53,0.0106,+9334
22,Dillon Thieneman,S,53,0.0106,+9334
22,Caleb Downs,S,50,0.01,+9900
22,Makai Lemon,WR,40,0.008,+12400
22,Malachi Lawrence,EDGE,30,0.006,+16567
22,Monroe Freeling,OT,27,0.0054,+18419
22,Cashius Howell,EDGE,25,0.005,+19900
22,Jeremiyah Love,RB,24,0.0048,+20733
22,Spencer Fano,OT,24,0.0048,+20733
22,Zion Young,EDGE,22,0.0044,+22627
22,Max Iheanachor,OT,19,0.0038,+26216
22,Kadyn Proctor,OT,16,0.0032,+31150
22,Francis Mauigoa,OT,14,0.0028,+35614
22,Jordyn Tyson,WR,14,0.0028,+35614
22,Kenyon Sadiq,TE,14,0.0028,+35614
22,Colton Hood,CB,9,0.0018,+55456
22,Carnell Tate,WR,4,0.0008,+124900
22,Chris Johnson,CB,4,0.0008,+124900
22,Avieon Terrell,CB,3,0.0006,+166567
22,Jermod McCoy,CB,3,0.0006,+166567
22,Sonny Styles,LB,3,0.0006,+166567
22,C.J. Allen,LB,1,0.0002,+499900
22,Ty Simpson,QB,1,0.0002,+499900
23,Blake Miller,OT,785,0.157,+537
23,Denzel Boston,WR,750,0.15,+567
23,Kevin Concepcion,WR,549,0.1098,+811
23,Caleb Lomu,OT,533,0.1066,+838
23,Omar Cooper Jr.,WR,430,0.086,+1063
23,Max Iheanachor,OT,287,0.0574,+1642
23,Akheem Mesidor,EDGE,273,0.0546,+1732
23,T.J. Parker,EDGE,237,0.0474,+2010
23,Monroe Freeling,OT,207,0.0414,+2315
23,Spencer Fano,OT,160,0.032,+3025
23,Emmanuel McNeil-Warren,S,152,0.0304,+3189
23,Kadyn Proctor,OT,107,0.0214,+4573
23,Francis Mauigoa,OT,92,0.0184,+5335
23,Cashius Howell,EDGE,70,0.014,+7043
23,Rueben Bain,EDGE,67,0.0134,+7363
23,Kenyon Sadiq,TE,63,0.0126,+7837
23,Keldric Faulk,EDGE,56,0.0112,+8829
23,Makai Lemon,WR,42,0.0084,+11805
23,Dillon Thieneman,S,31,0.0062,+16029
23,Caleb Downs,S,21,0.0042,+23710
23,Kayden McDonald,DT,18,0.0036,+27678
23,Jeremiyah Love,RB,16,0.0032,+31150
23,Zion Young,EDGE,12,0.0024,+41567
23,Jordyn Tyson,WR,10,0.002,+49900
23,Malachi Lawrence,EDGE,10,0.002,+49900
23,Peter Woods,DT,9,0.0018,+55456
23,Colton Hood,CB,7,0.0014,+71329
23,Carnell Tate,WR,3,0.0006,+166567
23,Olaivavega Ioane,IOL,3,0.0006,+166567
24,Caleb Lomu,OT,1260,0.252,+297
24,Denzel Boston,WR,633,0.1266,+690
24,Kevin Concepcion,WR,459,0.0918,+989
24,Monroe Freeling,OT,448,0.0896,+1016
24,Blake Miller,OT,436,0.0872,+1047
24,Max Iheanachor,OT,357,0.0714,+1301
24,Omar Cooper Jr.,WR,301,0.0602,+1561
24,Kadyn Proctor,OT,219,0.0438,+2183
24,Ty Simpson,QB,219,0.0438,+2183
24,Spencer Fano,OT,102,0.0204,+4802
24,Emmanuel McNeil-Warren,S,88,0.0176,+5582
24,Olaivavega Ioane,IOL,70,0.014,+7043
24,Kayden McDonald,DT,61,0.0122,+8097
24,Francis Mauigoa,OT,46,0.0092,+10770
24,Makai Lemon,WR,43,0.0086,+11528
24,T.J. Parker,EDGE,41,0.0082,+12095
24,Jeremiyah Love,RB,32,0.0064,+15525
24,Chris Johnson,CB,26,0.0052,+19131
24,Kenyon Sadiq,TE,23,0.0046,+21639
24,Peter Woods,DT,23,0.0046,+21639
24,Colton Hood,CB,15,0.003,+33233
24,Rueben Bain,EDGE,14,0.0028,+35614
24,Akheem Mesidor,EDGE,13,0.0026,+38362
24,Chase Bisontis,IOL,12,0.0024,+41567
24,Dillon Thieneman,S,11,0.0022,+45355
24,Cashius Howell,EDGE,9,0.0018,+55456
24,Jermod McCoy,CB,8,0.0016,+62400
24,Sonny Styles,LB,7,0.0014,+71329
24,Caleb Downs,S,6,0.0012,+83233
24,Jordyn Tyson,WR,4,0.0008,+124900
24,Carnell Tate,WR,3,0.0006,+166567
24,Malachi Lawrence,EDGE,3,0.0006,+166567
24,Keldric Faulk,EDGE,2,0.0004,+249900
24,Zion Young,EDGE,2,0.0004,+249900
24,Avieon Terrell,CB,1,0.0002,+499900
24,Garrett Nussmeier,QB,1,0.0002,+499900
24,Jacob Rodriguez,LB,1,0.0002,+499900
24,Mansoor Delane,CB,1,0.0002,+499900
25,Kayden McDonald,DT,1596,0.3192,+213
25,Peter Woods,DT,1466,0.2932,+241
25,Emmanuel McNeil-Warren,S,1171,0.2342,+327
25,Dillon Thieneman,S,121,0.0242,+4032
25,Blake Miller,OT,64,0.0128,+7712
25,Denzel Boston,WR,63,0.0126,+7837
25,Colton Hood,CB,58,0.0116,+8521
25,Caleb Lomu,OT,57,0.0114,+8672
25,Caleb Downs,S,55,0.011,+8991
25,Max Iheanachor,OT,55,0.011,+8991
25,Kevin Concepcion,WR,49,0.0098,+10104
25,Kenyon Sadiq,TE,30,0.006,+16567
25,Chris Johnson,CB,27,0.0054,+18419
25,T.J. Parker,EDGE,25,0.005,+19900
25,Avieon Terrell,CB,20,0.004,+24900
25,Jeremiyah Love,RB,17,0.0034,+29312
25,Omar Cooper Jr.,WR,16,0.0032,+31150
25,Monroe Freeling,OT,13,0.0026,+38362
25,Kadyn Proctor,OT,12,0.0024,+41567
25,Jermod McCoy,CB,11,0.0022,+45355
25,Spencer Fano,OT,11,0.0022,+45355
25,Akheem Mesidor,EDGE,9,0.0018,+55456
