pick,player,position,count,probability,moneyline
9,Keldric Faulk,EDGE,64,0.0128,+7712
9,David Bailey,EDGE,41,0.0082,+12095
9,Jeremiyah Love,RB,36,0.0072,+13789
9,Sonny Styles,LB,26,0.0052,+19131
9,Dillon Thieneman,S,25,0.005,+19900
9,Kadyn Proctor,OT,20,0.004,+24900
9,Arvell Reese,LB,15,0.003,+33233
9,Olaivavega Ioane,IOL,10,0.002,+49900
9,Kenyon Sadiq,TE,6,0.0012,+83233
10,Caleb Downs,S,930,0.186,+438
10,Olaivavega Ioane,IOL,908,0.1816,+451
10,Sonny Styles,LB,871,0.1742,+474
10,Dillon Thieneman,S,634,0.1268,+689
10,Spencer Fano,OT,303,0.0606,+1550
10,Jordyn Tyson,WR,203,0.0406,+2363
10,Mansoor Delane,CB,197,0.0394,+2438
10,Francis Mauigoa,OT,146,0.0292,+3325
10,Rueben Bain,EDGE,145,0.029,+3348
10,Arvell Reese,LB,144,0.0288,+3372
10,Jeremiyah Love,RB,114,0.0228,+4286
10,Makai Lemon,WR,111,0.0222,+4405
10,Monroe Freeling,OT,102,0.0204,+4802
10,Carnell Tate,WR,77,0.0154,+6394
10,Kenyon Sadiq,TE,38,0.0076,+13058
10,Jermod McCoy,CB,33,0.0066,+15052
10,Keldric Faulk,EDGE,15,0.003,+33233
10,Kadyn Proctor,OT,13,0.0026,+38362
10,David Bailey,EDGE,10,0.002,+49900
10,Akheem Mesidor,EDGE,6,0.0012,+83233
11,Makai Lemon,WR,1165,0.233,+329
11,Jordyn Tyson,WR,929,0.1858,+438
11,Mansoor Delane,CB,688,0.1376,+627
11,Olaivavega Ioane,IOL,688,0.1376,+627
11,Rueben Bain,EDGE,321,0.0642,+1458
11,Kenyon Sadiq,TE,235,0.047,+2028
11,Jermod McCoy,CB,226,0.0452,+2112
11,Spencer Fano,OT,104,0.0208,+4708
11,Caleb Downs,S,103,0.0206,+4754
11,Dillon Thieneman,S,103,0.0206,+4754
11,Carnell Tate,WR,97,0.0194,+5055
11,Omar Cooper Jr.,WR,82,0.0164,+5998
11,Jeremiyah Love,RB,49,0.0098,+10104
11,Monroe Freeling,OT,47,0.0094,+10538
11,Keldric Faulk,EDGE,41,0.0082,+12095
11,Sonny Styles,LB,28,0.0056,+17757
11,Francis Mauigoa,OT,26,0.0052,+19131
11,Akheem Mesidor,EDGE,25,0.005,+19900
11,Kadyn Proctor,OT,17,0.0034,+29312
11,Kevin Concepcion,WR,12,0.0024,+41567
11,David Bailey,EDGE,11,0.0022,+45355
11,Arvell Reese,LB,2,0.0004,+249900
11,Blake Miller,OT,1,0.0002,+499900
12,Jermod McCoy,CB,1893,0.3786,+164
12,Mansoor Delane,CB,573,0.1146,+773
12,Keldric Faulk,EDGE,335,0.067,+1393
12,Sonny Styles,LB,309,0.0618,+1518
12,Spencer Fano,OT,304,0.0608,+1545
12,Dillon Thieneman,S,255,0.051,+1861
12,Caleb Downs,S,215,0.043,+2226
12,Rueben Bain,EDGE,215,0.043,+2226
12,Monroe Freeling,OT,170,0.034,+2841
12,Jeremiyah Love,RB,116,0.0232,+4210
12,Makai Lemon,WR,114,0.0228,+4286
12,Jordyn Tyson,WR,108,0.0216,+4530
12,Olaivavega Ioane,IOL,90,0.018,+5456
12,Kenyon Sadiq,TE,79,0.0158,+6229
12,Francis Mauigoa,OT,59,0.0118,+8375
12,Akheem Mesidor,EDGE,58,0.0116,+8521
12,Kadyn Proctor,OT,45,0.009,+11011
12,Arvell Reese,LB,21,0.0042,+23710
12,David Bailey,EDGE,13,0.0026,+38362
12,Omar Cooper Jr.,WR,11,0.0022,+45355
12,Carnell Tate,WR,8,0.0016,+62400
12,Kevin Concepcion,WR,6,0.0012,+83233
12,Denzel Boston,WR,2,0.0004,+249900
12,Blake Miller,OT,1,0.0002,+499900
13,Spencer Fano,OT,1285,0.257,+289
13,Makai Lemon,WR,1020,0.204,+390
13,Monroe Freeling,OT,932,0.1864,+436
13,Jordyn Tyson,WR,577,0.1154,+767
13,Francis Mauigoa,OT,250,0.05,+1900
13,Kadyn Proctor,OT,215,0.043,+2226
13,Omar Cooper Jr.,WR,120,0.024,+4067
13,Kevin Concepcion,WR,102,0.0204,+4802
13,Jeremiyah Love,RB,78,0.0156,+6310
13,Olaivavega Ioane,IOL,78,0.0156,+6310
13,Carnell Tate,WR,64,0.0128,+7712
13,Sonny Styles,LB,57,0.0114,+8672
13,Blake Miller,OT,42,0.0084,+11805
13,Kenyon Sadiq,TE,39,0.0078,+12721
13,Dillon Thieneman,S,36,0.0072,+13789
13,Keldric Faulk,EDGE,28,0.0056,+17757
13,Denzel Boston,WR,18,0.0036,+27678
13,Jermod McCoy,CB,16,0.0032,+31150
13,Akheem Mesidor,EDGE,12,0.0024,+41567
13,Caleb Downs,S,11,0.0022,+45355
13,Rueben Bain,EDGE,10,0.002,+49900
13,David Bailey,EDGE,4,0.0008,+124900
13,Mansoor Delane,CB,3,0.0006,+166567
13,Arvell Reese,LB,2,0.0004,+249900
13,Ty Simpson,QB,1,0.0002,+499900
14,Olaivavega Ioane,IOL,1629,0.3258,+207
14,Kenyon Sadiq,TE,851,0.1702,+488
14,Makai Lemon,WR,657,0.1314,+661
14,Omar Cooper Jr.,WR,599,0.1198,+735
14,Spencer Fano,OT,163,0.0326,+2967
14,Monroe Freeling,OT,149,0.0298,+3256
14,Jordyn Tyson,WR,143,0.0286,+3397
14,Kevin Concepcion,WR,135,0.027,+3604
14,Denzel Boston,WR,112,0.0224,+4364
14,Jeremiyah Love,RB,95,0.019,+5163
14,Keldric Faulk,EDGE,91,0.0182,+5395
14,Kadyn Proctor,OT,70,0.014,+7043
14,Carnell Tate,WR,58,0.0116,+8521
14,Akheem Mesidor,EDGE,48,0.0096,+10317
14,Dillon Thieneman,S,46,0.0092,+10770
14,Francis Mauigoa,OT,36,0.0072,+13789
14,Rueben Bain,EDGE,33,0.0066,+15052
14,Jermod McCoy,CB,32,0.0064,+15525
14,Sonny Styles,LB,31,0.0062,+16029
14,Caleb Downs,S,14,0.0028,+35614
14,Blake Miller,OT,4,0.0008,+124900
14,Caleb Lomu,OT,2,0.0004,+249900
14,Mansoor Delane,CB,1,0.0002,+499900
14,Ty Simpson,QB,1,0.0002,+499900
15,Keldric Faulk,EDGE,1649,0.3298,+203
15,Kenyon Sadiq,TE,1137,0.2274,+340
15,Akheem Mesidor,EDGE,618,0.1236,+709
15,Jermod McCoy,CB,617,0.1234,+710
15,Olaivavega Ioane,IOL,324,0.0648,+1443
15,Rueben Bain,EDGE,255,0.051,+1861
15,Monroe Freeling,OT,82,0.0164,+5998
15,Jeremiyah Love,RB,55,0.011,+8991
15,Kadyn Proctor,OT,45,0.009,+11011
15,Spencer Fano,OT,44,0.0088,+11264
15,Mansoor Delane,CB,28,0.0056,+17757
15,Omar Cooper Jr.,WR,26,0.0052,+19131
15,Dillon Thieneman,S,23,0.0046,+21639
15,Francis Mauigoa,OT,22,0.0044,+22627
15,Makai Lemon,WR,19,0.0038,+26216
15,Kevin Concepcion,WR,18,0.0036,+27678
15,Caleb Downs,S,11,0.0022,+45355
15,Sonny Styles,LB,10,0.002,+49900
15,Blake Miller,OT,7,0.0014,+71329
15,David Bailey,EDGE,3,0.0006,+166567
15,Carnell Tate,WR,2,0.0004,+249900
15,Denzel Boston,WR,2,0.0004,+249900
15,Jordyn Tyson,WR,2,0.0004,+249900
15,Emmanuel McNeil-Warren,S,1,0.0002,+499900
16,Omar Cooper Jr.,WR,764,0.1528,+554
16,Akheem Mesidor,EDGE,577,0.1154,+767
16,Keldric Faulk,EDGE,554,0.1108,+803
16,Kevin Concepcion,WR,546,0.1092,+816
16,Olaivavega Ioane,IOL,443,0.0886,+1029
16,Jermod McCoy,CB,428,0.0856,+1068
16,Makai Lemon,WR,230,0.046,+2074
16,Denzel Boston,WR,194,0.0388,+2477
16,Monroe Freeling,OT,185,0.037,+2603
16,Kadyn Proctor,OT,133,0.0266,+3659
16,Dillon Thieneman,S,128,0.0256,+3806
16,Rueben Bain,EDGE,122,0.0244,+3998
16,Kenyon Sadiq,TE,121,0.0242,+4032
16,Jeremiyah Love,RB,102,0.0204,+4802
16,Jordyn Tyson,WR,92,0.0184,+5335
16,Sonny Styles,LB,67,0.0134,+7363
16,Ty Simpson,QB,62,0.0124,+7965
16,Carnell Tate,WR,60,0.012,+8233
16,Francis Mauigoa,OT,52,0.0104,+9515
16,Spencer Fano,OT,44,0.0088,+11264
16,Blake Miller,OT,33,0.0066,+15052
16,Caleb Downs,S,27,0.0054,+18419
16,Mansoor Delane,CB,15,0.003,+33233
16,Caleb Lomu,OT,7,0.0014,+71329
16,Emmanuel McNeil-Warren,S,7,0.0014,+71329
16,Max Iheanachor,OT,3,0.0006,+166567
16,Drew Allar,QB,2,0.0004,+249900
16,Garrett Nussmeier,QB,1,0.0002,+499900
16,Kayden McDonald,DT,1,0.0002,+499900
17,Kadyn Proctor,OT,2158,0.4316,+132
17,Monroe Freeling,OT,706,0.1412,+608
17,Spencer Fano,OT,473,0.0946,+957
17,Blake Miller,OT,420,0.084,+1090
17,Francis Mauigoa,OT,395,0.079,+1166
17,Caleb Lomu,OT,110,0.022,+4445
17,Kayden McDonald,DT,97,0.0194,+5055
17,Akheem Mesidor,EDGE,91,0.0182,+5395
17,Dillon Thieneman,S,85,0.017,+5782
17,Keldric Faulk,EDGE,72,0.0144,+6844
17,Jeremiyah Love,RB,70,0.014,+7043
17,Kenyon Sadiq,TE,60,0.012,+8233
17,Omar Cooper Jr.,WR,53,0.0106,+9334
17,Jermod McCoy,CB,36,0.0072,+13789
17,Max Iheanachor,OT,32,0.0064,+15525
17,Olaivavega Ioane,IOL,28,0.0056,+17757
17,Caleb Downs,S,24,0.0048,+20733
17,Denzel Boston,WR,21,0.0042,+23710
17,Rueben Bain,EDGE,18,0.0036,+27678
17,Kevin Concepcion,WR,17,0.0034,+29312
17,Peter Woods,DT,11,0.0022,+45355
17,Jordyn Tyson,WR,7,0.0014,+71329
17,Sonny Styles,LB,6,0.0012,+83233
17,Makai Lemon,WR,4,0.0008,+124900
17,Emmanuel McNeil-Warren,S,3,0.0006,+166567
17,Carnell Tate,WR,2,0.0004,+249900
17,Mansoor Delane,CB,1,0.0002,+499900
18,Dillon Thieneman,S,2405,0.481,+108
18,Emmanuel McNeil-Warren,S,582,0.1164,+759
18,Jermod McCoy,CB,540,0.108,+826
18,Jeremiyah Love,RB,391,0.0782,+1179
18,Caleb Downs,S,317,0.0634,+1477
18,Kayden McDonald,DT,115,0.023,+4248
18,Keldric Faulk,EDGE,92,0.0184,+5335
18,Kenyon Sadiq,TE,76,0.0152,+6479
18,Kadyn Proctor,OT,74,0.0148,+6657
18,Omar Cooper Jr.,WR,64,0.0128,+7712
18,Akheem Mesidor,EDGE,55,0.011,+8991
18,Kevin Concepcion,WR,49,0.0098,+10104
18,Monroe Freeling,OT,35,0.007,+14186
18,Mansoor Delane,CB,31,0.0062,+16029
18,Francis Mauigoa,OT,29,0.0058,+17141
18,Blake Miller,OT,27,0.0054,+18419
18,Denzel Boston,WR,25,0.005,+19900
18,Spencer Fano,OT,25,0.005,+19900
18,Peter Woods,DT,14,0.0028,+35614
18,Rueben Bain,EDGE,13,0.0026,+38362
18,Olaivavega Ioane,IOL,12,0.0024,+41567
18,Caleb Lomu,OT,8,0.0016,+62400
18,Makai Lemon,WR,5,0.001,+99900
18,Jordyn Tyson,WR,4,0.0008,+124900
18,Max Iheanachor,OT,4,0.0008,+124900
18,Sonny Styles,LB,4,0.0008,+124900
18,Carnell Tate,WR,3,0.0006,+166567
18,T.J. Parker,EDGE,1,0.0002,+499900
19,Akheem Mesidor,EDGE,790,0.158,+533
19,Keldric Faulk,EDGE,710,0.142,+604
19,Omar Cooper Jr.,WR,654,0.1308,+665
19,Kenyon Sadiq,TE,609,0.1218,+721
19,Kevin Concepcion,WR,507,0.1014,+886
19,Denzel Boston,WR,301,0.0602,+1561
19,Kadyn Proctor,OT,250,0.05,+1900
19,Kayden McDonald,DT,165,0.033,+2930
19,Peter Woods,DT,131,0.0262,+3717
19,Blake Miller,OT,130,0.026,+3746
19,Spencer Fano,OT,90,0.018,+5456
19,Jermod McCoy,CB,89,0.0178,+5518
19,Rueben Bain,EDGE,83,0.0166,+5924
19,Monroe Freeling,OT,72,0.0144,+6844
19,Francis Mauigoa,OT,66,0.0132,+7476
19,Caleb Lomu,OT,60,0.012,+8233
19,Dillon Thieneman,S,50,0.01,+9900
19,Makai Lemon,WR,50,0.01,+9900
19,Jeremiyah Love,RB,47,0.0094,+10538
19,Jordyn Tyson,WR,35,0.007,+14186
19,T.J. Parker,EDGE,21,0.0042,+23710
19,Emmanuel McNeil-Warren,S,19,0.0038,+26216
19,Caleb Downs,S,16,0.0032,+31150
19,Carnell Tate,WR,13,0.0026,+38362
19,Max Iheanachor,OT,12,0.0024,+41567
19,Olaivavega Ioane,IOL,12,0.0024,+41567
19,Sonny Styles,LB,12,0.0024,+41567
19,Mansoor Delane,CB,6,0.0012,+83233
20,Akheem Mesidor,EDGE,956,0.1912,+423
20,Keldric Faulk,EDGE,630,0.126,+694
20,Dillon Thieneman,S,500,0.1,+900
20,Kayden McDonald,DT,445,0.089,+1024
20,Jermod McCoy,CB,397,0.0794,+1159
20,Emmanuel McNeil-Warren,S,283,0.0566,+1667
20,Omar Cooper Jr.,WR,229,0.0458,+2083
20,Kadyn Proctor,OT,176,0.0352,+2741
20,Rueben Bain,EDGE,139,0.0278,+3497
20,T.J. Parker,EDGE,111,0.0222,+4405
20,Blake Miller,OT,109,0.0218,+4487
20,Denzel Boston,WR,108,0.0216,+4530
20,Peter Woods,DT,107,0.0214,+4573
20,Kevin Concepcion,WR,106,0.0212,+4617
20,Caleb Downs,S,103,0.0206,+4754
20,Jeremiyah Love,RB,93,0.0186,+5276
20,Spencer Fano,OT,79,0.0158,+6229
20,Colton Hood,CB,74,0.0148,+6657
20,Sonny Styles,LB,70,0.014,+7043
20,Caleb Lomu,OT,64,0.0128,+7712
20,Monroe Freeling,OT,57,0.0114,+8672
20,Francis Mauigoa,OT,52,0.0104,+9515
20,Kenyon Sadiq,TE,33,0.0066,+15052
20,Olaivavega Ioane,IOL,23,0.0046,+21639
20,Mansoor Delane,CB,21,0.0042,+23710
20,Max Iheanachor,OT,14,0.0028,+35614
20,Makai Lemon,WR,11,0.0022,+45355
20,Jordyn Tyson,WR,7,0.0014,+71329
20,Carnell Tate,WR,3,0.0006,+166567
21,Kadyn Proctor,OT,820,0.164,+510
21,Blake Miller,OT,683,0.1366,+632
21,Omar Cooper Jr.,WR,462,0.0924,+982
21,Kevin Concepcion,WR,424,0.0848,+1079
21,Caleb Lomu,OT,387,0.0774,+1192
21,Monroe Freeling,OT,344,0.0688,+1353
21,Max Iheanachor,OT,321,0.0642,+1458
21,Spencer Fano,OT,321,0.0642,+1458
21,Denzel Boston,WR,305,0.061,+1539
21,Ty Simpson,QB,233,0.0466,+2046
21,Francis Mauigoa,OT,215,0.043,+2226
21,Jeremiyah Love,RB,140,0.028,+3471
21,Makai Lemon,WR,38,0.0076,+13058
21,Jermod McCoy,CB,36,0.0072,+13789
21,Akheem Mesidor,EDGE,35,0.007,+14186
21,Chris Johnson,CB,34,0.0068,+14606
21,Olaivavega Ioane,IOL,33,0.0066,+15052
21,Emmanuel McNeil-Warren,S,28,0.0056,+17757
21,Keldric Faulk,EDGE,22,0.0044,+22627
21,Jordyn Tyson,WR,20,0.004,+24900
21,Avieon Terrell,CB,19,0.0038,+26216
21,Kayden McDonald,DT,18,0.0036,+27678
21,Colton Hood,CB,11,0.0022,+45355
21,T.J. Parker,EDGE,10,0.002,+49900
21,Kenyon Sadiq,TE,7,0.0014,+71329
21,Carnell Tate,WR,6,0.0012,+83233
21,Mansoor Delane,CB,6,0.0012,+83233
21,Peter Woods,DT,6,0.0012,+83233
21,Rueben Bain,EDGE,6,0.0012,+83233
21,Dillon Thieneman,S,4,0.0008,+124900
21,Caleb Downs,S,3,0.0006,+166567
21,Cashius Howell,EDGE,2,0.0004,+249900
21,Cole Payton,QB,1,0.0002,+499900
22,Akheem Mesidor,EDGE,700,0.14,+614
22,Kevin Concepcion,WR,638,0.1276,+684
22,Omar Cooper Jr.,WR,632,0.1264,+691
22,Kayden McDonald,DT,502,0.1004,+896
22,Denzel Boston,WR,487,0.0974,+927
22,Peter Woods,DT,378,0.0756,+1223
22,Keldric Faulk,EDGE,363,0.0726,+1277
22,Emmanuel McNeil-Warren,S,334,0.0668,+1397
22,T.J. Parker,EDGE,172,0.0344,+2807
22,Olaivavega Ioane,IOL,130,0.026,+3746
22,Rueben Bain,EDGE,128,0.0256,+3806
22,Blake Miller,OT,78,0.0156,+6310
22,Caleb Lomu,OT,63,0.0126,+7837
22,Caleb Downs,S,46,0.0092,+10770
22,Dillon Thieneman,S,43,0.0086,+11528
22,Makai Lemon,WR,39,0.0078,+12721
22,Malachi Lawrence,EDGE,37,0.0074,+13414
22,Monroe Freeling,OT,31,0.0062,+16029
22,Jeremiyah Love,RB,26,0.0052,+19131
22,Zion Young,EDGE,25,0.005,+19900
22,Cashius Howell,EDGE,24,0.0048,+20733
22,Spencer Fano,OT,23,0.0046,+21639
22,Max Iheanachor,OT,18,0.0036,+27678
22,Kadyn Proctor,OT,17,0.0034,+29312
22,Jordyn Tyson,WR,16,0.0032,+31150
22,Francis Mauigoa,OT,14,0.0028,+35614
22,Kenyon Sadiq,TE,9,0.0018,+55456
22,Colton Hood,CB,8,0.0016,+62400
22,Carnell Tate,WR,7,0.0014,+71329
22,Avieon Terrell,CB,2,0.0004,+249900
22,C.J. Allen,LB,2,0.0004,+249900
22,Chris Johnson,CB,2,0.0004,+249900
22,Jermod McCoy,CB,2,0.0004,+249900
22,Sonny Styles,LB,2,0.0004,+249900
22,Ty Simpson,QB,2,0.0004,+249900
23,Blake Miller,OT,820,0.164,+510
23,Denzel Boston,WR,752,0.1504,+565
23,Caleb Lomu,OT,523,0.1046,+856
23,Kevin Concepcion,WR,514,0.1028,+873
23,Omar Cooper Jr.,WR,428,0.0856,+1068
23,Max Iheanachor,OT,290,0.058,+1624
23,Akheem Mesidor,EDGE,253,0.0506,+1876
23,T.J. Parker,EDGE,227,0.0454,+2103
23,Monroe Freeling,OT,226,0.0452,+2112
23,Spencer Fano,OT,197,0.0394,+2438
23,Emmanuel McNeil-Warren,S,152,0.0304,+3189
23,Francis Mauigoa,OT,114,0.0228,+4286
23,Kadyn Proctor,OT,98,0.0196,+5002
23,Kenyon Sadiq,TE,62,0.0124,+7965
23,Cashius Howell,EDGE,61,0.0122,+8097
23,Makai Lemon,WR,49,0.0098,+10104
23,Keldric Faulk,EDGE,47,0.0094,+10538
23,Rueben Bain,EDGE,46,0.0092,+10770
23,Dillon Thieneman,S,25,0.005,+19900
23,Kayden McDonald,DT,22,0.0044,+22627
23,Caleb Downs,S,18,0.0036,+27678
23,Jeremiyah Love,RB,16,0.0032,+31150
23,Jordyn Tyson,WR,15,0.003,+33233
23,Zion Young,EDGE,13,0.0026,+38362
23,Peter Woods,DT,10,0.002,+49900
23,Malachi Lawrence,EDGE,8,0.0016,+62400
23,Colton Hood,CB,6,0.0012,+83233
23,Carnell Tate,WR,5,0.001,+99900
23,Olaivavega Ioane,IOL,2,0.0004,+249900
23,Sonny Styles,LB,1,0.0002,+499900
24,Caleb Lomu,OT,1280,0.256,+291
24,Denzel Boston,WR,640,0.128,+681
24,Monroe Freeling,OT,464,0.0928,+978
24,Kevin Concepcion,WR,446,0.0892,+1021
24,Blake Miller,OT,424,0.0848,+1079
24,Max Iheanachor,OT,350,0.07,+1329
24,Omar Cooper Jr.,WR,282,0.0564,+1673
24,Kadyn Proctor,OT,208,0.0416,+2304
24,Ty Simpson,QB,193,0.0386,+2491
24,Spencer Fano,OT,107,0.0214,+4573
24,Emmanuel McNeil-Warren,S,85,0.017,+5782
24,Olaivavega Ioane,IOL,67,0.0134,+7363
24,Francis Mauigoa,OT,66,0.0132,+7476
24,Kayden McDonald,DT,66,0.0132,+7476
24,Makai Lemon,WR,56,0.0112,+8829
24,Jeremiyah Love,RB,36,0.0072,+13789
24,T.J. Parker,EDGE,36,0.0072,+13789
24,Chris Johnson,CB,23,0.0046,+21639
24,Kenyon Sadiq,TE,23,0.0046,+21639
24,Peter Woods,DT,23,0.0046,+21639
24,Colton Hood,CB,19,0.0038,+26216
24,Akheem Mesidor,EDGE,17,0.0034,+29312
24,Chase Bisontis,IOL,12,0.0024,+41567
24,Dillon Thieneman,S,11,0.0022,+45355
24,Jordyn Tyson,WR,11,0.0022,+45355
24,Rueben Bain,EDGE,10,0.002,+49900
24,Cashius Howell,EDGE,8,0.0016,+62400
24,Jermod McCoy,CB,8,0.0016,+62400
24,Caleb Downs,S,6,0.0012,+83233
24,Carnell Tate,WR,6,0.0012,+83233
24,Keldric Faulk,EDGE,6,0.0012,+83233
24,Malachi Lawrence,EDGE,4,0.0008,+124900
24,Sonny Styles,LB,3,0.0006,+166567
24,Zion Young,EDGE,2,0.0004,+249900
24,Garrett Nussmeier,QB,1,0.0002,+499900
24,Jacob Rodriguez,LB,1,0.0002,+499900
25,Kayden McDonald,DT,1617,0.3234,+209
25,Peter Woods,DT,1469,0.2938,+240
25,Emmanuel McNeil-Warren,S,1159,0.2318,+331
25,Dillon Thieneman,S,102,0.0204,+4802
25,Blake Miller,OT,71,0.0142,+6942
25,Caleb Lomu,OT,71,0.0142,+6942
25,Denzel Boston,WR,68,0.0136,+7253
25,Colton Hood,CB,56,0.0112,+8829
25,Max Iheanachor,OT,55,0.011,+8991
25,Kevin Concepcion,WR,35,0.007,+14186
25,Caleb Downs,S,33,0.0066,+15052
25,Kenyon Sadiq,TE,32,0.0064,+15525
25,Chris Johnson,CB,30,0.006,+16567
25,T.J. Parker,EDGE,27,0.0054,+18419
25,Avieon Terrell,CB,21,0.0042,+23710
25,Monroe Freeling,OT,21,0.0042,+23710
25,Omar Cooper Jr.,WR,17,0.0034,+29312
25,Jeremiyah Love,RB,16,0.0032,+31150
25,Spencer Fano,OT,15,0.003,+33233
25,Kadyn Proctor,OT,13,0.0026,+38362
25,Jermod McCoy,CB,12,0.0024,+41567
25,Cashius Howell,EDGE,9,0.0018,+55456
25,Rueben Bain,EDGE,9,0.0018,+55456
25,Francis Mauigoa,OT,8,0.0016,+62400
25,Akheem Mesidor,EDGE,6,0.0012,+83233
